# Species Clustering Database for APOGEE V05
# Format: ClusterNum<TAB>SpeciesA<TAB>SpeciesB<TAB>ClusterName<TAB>Genus
# Total clusters: 489

109	Alternaria anigozanthi	Alternaria triglochinicola	Alternaria sect. eureka	Alternaria
109	Alternaria cumini	Alternaria geniostomatis	Alternaria sect. eureka	Alternaria
109	Alternaria cumini	Alternaria leptinellae	Alternaria sect. eureka	Alternaria
109	Alternaria cumini	Alternaria triglochinicola	Alternaria sect. eureka	Alternaria
109	Alternaria geniostomatis	Alternaria leptinellae	Alternaria sect. eureka	Alternaria
109	Alternaria geniostomatis	Alternaria triglochinicola	Alternaria sect. eureka	Alternaria
109	Alternaria leptinellae	Alternaria triglochinicola	Alternaria sect. eureka	Alternaria
110	Alternaria gypsophilae	Alternaria axiaeriisporifera	Alternaria sect. gypsophilae	Alternaria
110	Alternaria gypsophilae	Alternaria ellipsoidea	Alternaria sect. gypsophilae	Alternaria
110	Alternaria gypsophilae	Alternaria juxtiseptata	Alternaria sect. gypsophilae	Alternaria
110	Alternaria gypsophilae	Alternaria nobilis	Alternaria sect. gypsophilae	Alternaria
110	Alternaria gypsophilae	Alternaria saponariae	Alternaria sect. gypsophilae	Alternaria
110	Alternaria gypsophilae	Alternaria vaccariae	Alternaria sect. gypsophilae	Alternaria
110	Alternaria gypsophilae	Alternaria vaccariicola	Alternaria sect. gypsophilae	Alternaria
110	Alternaria axiaeriisporifera	Alternaria ellipsoidea	Alternaria sect. gypsophilae	Alternaria
110	Alternaria axiaeriisporifera	Alternaria juxtiseptata	Alternaria sect. gypsophilae	Alternaria
110	Alternaria axiaeriisporifera	Alternaria nobilis	Alternaria sect. gypsophilae	Alternaria
110	Alternaria axiaeriisporifera	Alternaria saponariae	Alternaria sect. gypsophilae	Alternaria
110	Alternaria axiaeriisporifera	Alternaria vaccariae	Alternaria sect. gypsophilae	Alternaria
110	Alternaria axiaeriisporifera	Alternaria vaccariicola	Alternaria sect. gypsophilae	Alternaria
110	Alternaria ellipsoidea	Alternaria juxtiseptata	Alternaria sect. gypsophilae	Alternaria
110	Alternaria ellipsoidea	Alternaria nobilis	Alternaria sect. gypsophilae	Alternaria
110	Alternaria ellipsoidea	Alternaria saponariae	Alternaria sect. gypsophilae	Alternaria
110	Alternaria ellipsoidea	Alternaria vaccariae	Alternaria sect. gypsophilae	Alternaria
110	Alternaria ellipsoidea	Alternaria vaccariicola	Alternaria sect. gypsophilae	Alternaria
110	Alternaria juxtiseptata	Alternaria nobilis	Alternaria sect. gypsophilae	Alternaria
110	Alternaria juxtiseptata	Alternaria saponariae	Alternaria sect. gypsophilae	Alternaria
110	Alternaria juxtiseptata	Alternaria vaccariae	Alternaria sect. gypsophilae	Alternaria
110	Alternaria juxtiseptata	Alternaria vaccariicola	Alternaria sect. gypsophilae	Alternaria
110	Alternaria nobilis	Alternaria saponariae	Alternaria sect. gypsophilae	Alternaria
110	Alternaria nobilis	Alternaria vaccariae	Alternaria sect. gypsophilae	Alternaria
110	Alternaria nobilis	Alternaria vaccariicola	Alternaria sect. gypsophilae	Alternaria
110	Alternaria saponariae	Alternaria vaccariae	Alternaria sect. gypsophilae	Alternaria
110	Alternaria saponariae	Alternaria vaccariicola	Alternaria sect. gypsophilae	Alternaria
110	Alternaria vaccariae	Alternaria vaccariicola	Alternaria sect. gypsophilae	Alternaria
111	Alternaria infectoria	Alternaria alternarina	Alternaria sect. infectoriae	Alternaria
111	Alternaria infectoria	Alternaria arbusti	Alternaria sect. infectoriae	Alternaria
111	Alternaria infectoria	Alternaria caespitosa	Alternaria sect. infectoriae	Alternaria
111	Alternaria infectoria	Alternaria californica	Alternaria sect. infectoriae	Alternaria
111	Alternaria infectoria	Alternaria conjuncta	Alternaria sect. infectoriae	Alternaria
111	Alternaria infectoria	Alternaria daucicaulis	Alternaria sect. infectoriae	Alternaria
111	Alternaria infectoria	Alternaria ethzedia	Alternaria sect. infectoriae	Alternaria
111	Alternaria infectoria	Alternaria frumenti	Alternaria sect. infectoriae	Alternaria
111	Alternaria infectoria	Alternaria graminicola	Alternaria sect. infectoriae	Alternaria
111	Alternaria infectoria	Alternaria hordeiaustralica	Alternaria sect. infectoriae	Alternaria
111	Alternaria infectoria	Alternaria hordeicola	Alternaria sect. infectoriae	Alternaria
111	Alternaria infectoria	Alternaria humuli	Alternaria sect. infectoriae	Alternaria
111	Alternaria infectoria	Alternaria incomplexa	Alternaria sect. infectoriae	Alternaria
111	Alternaria infectoria	Alternaria intercepta	Alternaria sect. infectoriae	Alternaria
111	Alternaria infectoria	Alternaria merytae	Alternaria sect. infectoriae	Alternaria
111	Alternaria infectoria	Alternaria metachromatica	Alternaria sect. infectoriae	Alternaria
111	Alternaria infectoria	Alternaria novae-zelandiae	Alternaria sect. infectoriae	Alternaria
111	Alternaria infectoria	Alternaria oregonensis	Alternaria sect. infectoriae	Alternaria
111	Alternaria infectoria	Alternaria slovaca	Alternaria sect. infectoriae	Alternaria
111	Alternaria infectoria	Alternaria triticimaculans	Alternaria sect. infectoriae	Alternaria
111	Alternaria infectoria	Alternaria triticina	Alternaria sect. infectoriae	Alternaria
111	Alternaria infectoria	Alternaria ventricosa	Alternaria sect. infectoriae	Alternaria
111	Alternaria infectoria	Alternaria viburni	Alternaria sect. infectoriae	Alternaria
111	Alternaria alternarina	Alternaria arbusti	Alternaria sect. infectoriae	Alternaria
111	Alternaria alternarina	Alternaria caespitosa	Alternaria sect. infectoriae	Alternaria
111	Alternaria alternarina	Alternaria californica	Alternaria sect. infectoriae	Alternaria
111	Alternaria alternarina	Alternaria conjuncta	Alternaria sect. infectoriae	Alternaria
111	Alternaria alternarina	Alternaria daucicaulis	Alternaria sect. infectoriae	Alternaria
111	Alternaria alternarina	Alternaria ethzedia	Alternaria sect. infectoriae	Alternaria
111	Alternaria alternarina	Alternaria frumenti	Alternaria sect. infectoriae	Alternaria
111	Alternaria alternarina	Alternaria graminicola	Alternaria sect. infectoriae	Alternaria
111	Alternaria alternarina	Alternaria hordeiaustralica	Alternaria sect. infectoriae	Alternaria
111	Alternaria alternarina	Alternaria hordeicola	Alternaria sect. infectoriae	Alternaria
111	Alternaria alternarina	Alternaria humuli	Alternaria sect. infectoriae	Alternaria
111	Alternaria alternarina	Alternaria incomplexa	Alternaria sect. infectoriae	Alternaria
111	Alternaria alternarina	Alternaria intercepta	Alternaria sect. infectoriae	Alternaria
111	Alternaria alternarina	Alternaria merytae	Alternaria sect. infectoriae	Alternaria
111	Alternaria alternarina	Alternaria metachromatica	Alternaria sect. infectoriae	Alternaria
111	Alternaria alternarina	Alternaria novae-zelandiae	Alternaria sect. infectoriae	Alternaria
111	Alternaria alternarina	Alternaria oregonensis	Alternaria sect. infectoriae	Alternaria
111	Alternaria alternarina	Alternaria slovaca	Alternaria sect. infectoriae	Alternaria
111	Alternaria alternarina	Alternaria triticimaculans	Alternaria sect. infectoriae	Alternaria
111	Alternaria alternarina	Alternaria triticina	Alternaria sect. infectoriae	Alternaria
111	Alternaria alternarina	Alternaria ventricosa	Alternaria sect. infectoriae	Alternaria
111	Alternaria alternarina	Alternaria viburni	Alternaria sect. infectoriae	Alternaria
111	Alternaria arbusti	Alternaria caespitosa	Alternaria sect. infectoriae	Alternaria
111	Alternaria arbusti	Alternaria californica	Alternaria sect. infectoriae	Alternaria
111	Alternaria arbusti	Alternaria conjuncta	Alternaria sect. infectoriae	Alternaria
111	Alternaria arbusti	Alternaria daucicaulis	Alternaria sect. infectoriae	Alternaria
111	Alternaria arbusti	Alternaria ethzedia	Alternaria sect. infectoriae	Alternaria
111	Alternaria arbusti	Alternaria frumenti	Alternaria sect. infectoriae	Alternaria
111	Alternaria arbusti	Alternaria graminicola	Alternaria sect. infectoriae	Alternaria
111	Alternaria arbusti	Alternaria hordeiaustralica	Alternaria sect. infectoriae	Alternaria
111	Alternaria arbusti	Alternaria hordeicola	Alternaria sect. infectoriae	Alternaria
111	Alternaria arbusti	Alternaria humuli	Alternaria sect. infectoriae	Alternaria
111	Alternaria arbusti	Alternaria incomplexa	Alternaria sect. infectoriae	Alternaria
111	Alternaria arbusti	Alternaria intercepta	Alternaria sect. infectoriae	Alternaria
111	Alternaria arbusti	Alternaria merytae	Alternaria sect. infectoriae	Alternaria
111	Alternaria arbusti	Alternaria metachromatica	Alternaria sect. infectoriae	Alternaria
111	Alternaria arbusti	Alternaria novae-zelandiae	Alternaria sect. infectoriae	Alternaria
111	Alternaria arbusti	Alternaria oregonensis	Alternaria sect. infectoriae	Alternaria
111	Alternaria arbusti	Alternaria slovaca	Alternaria sect. infectoriae	Alternaria
111	Alternaria arbusti	Alternaria triticimaculans	Alternaria sect. infectoriae	Alternaria
111	Alternaria arbusti	Alternaria triticina	Alternaria sect. infectoriae	Alternaria
111	Alternaria arbusti	Alternaria ventricosa	Alternaria sect. infectoriae	Alternaria
111	Alternaria arbusti	Alternaria viburni	Alternaria sect. infectoriae	Alternaria
111	Alternaria caespitosa	Alternaria californica	Alternaria sect. infectoriae	Alternaria
111	Alternaria caespitosa	Alternaria conjuncta	Alternaria sect. infectoriae	Alternaria
111	Alternaria caespitosa	Alternaria daucicaulis	Alternaria sect. infectoriae	Alternaria
111	Alternaria caespitosa	Alternaria ethzedia	Alternaria sect. infectoriae	Alternaria
111	Alternaria caespitosa	Alternaria frumenti	Alternaria sect. infectoriae	Alternaria
111	Alternaria caespitosa	Alternaria graminicola	Alternaria sect. infectoriae	Alternaria
111	Alternaria caespitosa	Alternaria hordeiaustralica	Alternaria sect. infectoriae	Alternaria
111	Alternaria caespitosa	Alternaria hordeicola	Alternaria sect. infectoriae	Alternaria
111	Alternaria caespitosa	Alternaria humuli	Alternaria sect. infectoriae	Alternaria
111	Alternaria caespitosa	Alternaria incomplexa	Alternaria sect. infectoriae	Alternaria
111	Alternaria caespitosa	Alternaria intercepta	Alternaria sect. infectoriae	Alternaria
111	Alternaria caespitosa	Alternaria merytae	Alternaria sect. infectoriae	Alternaria
111	Alternaria caespitosa	Alternaria metachromatica	Alternaria sect. infectoriae	Alternaria
111	Alternaria caespitosa	Alternaria novae-zelandiae	Alternaria sect. infectoriae	Alternaria
111	Alternaria caespitosa	Alternaria oregonensis	Alternaria sect. infectoriae	Alternaria
111	Alternaria caespitosa	Alternaria slovaca	Alternaria sect. infectoriae	Alternaria
111	Alternaria caespitosa	Alternaria triticimaculans	Alternaria sect. infectoriae	Alternaria
111	Alternaria caespitosa	Alternaria triticina	Alternaria sect. infectoriae	Alternaria
111	Alternaria caespitosa	Alternaria ventricosa	Alternaria sect. infectoriae	Alternaria
111	Alternaria caespitosa	Alternaria viburni	Alternaria sect. infectoriae	Alternaria
111	Alternaria californica	Alternaria conjuncta	Alternaria sect. infectoriae	Alternaria
111	Alternaria californica	Alternaria daucicaulis	Alternaria sect. infectoriae	Alternaria
111	Alternaria californica	Alternaria ethzedia	Alternaria sect. infectoriae	Alternaria
111	Alternaria californica	Alternaria frumenti	Alternaria sect. infectoriae	Alternaria
111	Alternaria californica	Alternaria graminicola	Alternaria sect. infectoriae	Alternaria
111	Alternaria californica	Alternaria hordeiaustralica	Alternaria sect. infectoriae	Alternaria
111	Alternaria californica	Alternaria hordeicola	Alternaria sect. infectoriae	Alternaria
111	Alternaria californica	Alternaria humuli	Alternaria sect. infectoriae	Alternaria
111	Alternaria californica	Alternaria incomplexa	Alternaria sect. infectoriae	Alternaria
111	Alternaria californica	Alternaria intercepta	Alternaria sect. infectoriae	Alternaria
111	Alternaria californica	Alternaria merytae	Alternaria sect. infectoriae	Alternaria
111	Alternaria californica	Alternaria metachromatica	Alternaria sect. infectoriae	Alternaria
111	Alternaria californica	Alternaria novae-zelandiae	Alternaria sect. infectoriae	Alternaria
111	Alternaria californica	Alternaria oregonensis	Alternaria sect. infectoriae	Alternaria
111	Alternaria californica	Alternaria slovaca	Alternaria sect. infectoriae	Alternaria
111	Alternaria californica	Alternaria triticimaculans	Alternaria sect. infectoriae	Alternaria
111	Alternaria californica	Alternaria triticina	Alternaria sect. infectoriae	Alternaria
111	Alternaria californica	Alternaria ventricosa	Alternaria sect. infectoriae	Alternaria
111	Alternaria californica	Alternaria viburni	Alternaria sect. infectoriae	Alternaria
111	Alternaria conjuncta	Alternaria daucicaulis	Alternaria sect. infectoriae	Alternaria
111	Alternaria conjuncta	Alternaria ethzedia	Alternaria sect. infectoriae	Alternaria
111	Alternaria conjuncta	Alternaria frumenti	Alternaria sect. infectoriae	Alternaria
111	Alternaria conjuncta	Alternaria graminicola	Alternaria sect. infectoriae	Alternaria
111	Alternaria conjuncta	Alternaria hordeiaustralica	Alternaria sect. infectoriae	Alternaria
111	Alternaria conjuncta	Alternaria hordeicola	Alternaria sect. infectoriae	Alternaria
111	Alternaria conjuncta	Alternaria humuli	Alternaria sect. infectoriae	Alternaria
111	Alternaria conjuncta	Alternaria incomplexa	Alternaria sect. infectoriae	Alternaria
111	Alternaria conjuncta	Alternaria intercepta	Alternaria sect. infectoriae	Alternaria
111	Alternaria conjuncta	Alternaria merytae	Alternaria sect. infectoriae	Alternaria
111	Alternaria conjuncta	Alternaria metachromatica	Alternaria sect. infectoriae	Alternaria
111	Alternaria conjuncta	Alternaria novae-zelandiae	Alternaria sect. infectoriae	Alternaria
111	Alternaria conjuncta	Alternaria oregonensis	Alternaria sect. infectoriae	Alternaria
111	Alternaria conjuncta	Alternaria slovaca	Alternaria sect. infectoriae	Alternaria
111	Alternaria conjuncta	Alternaria triticimaculans	Alternaria sect. infectoriae	Alternaria
111	Alternaria conjuncta	Alternaria triticina	Alternaria sect. infectoriae	Alternaria
111	Alternaria conjuncta	Alternaria ventricosa	Alternaria sect. infectoriae	Alternaria
111	Alternaria conjuncta	Alternaria viburni	Alternaria sect. infectoriae	Alternaria
111	Alternaria daucicaulis	Alternaria ethzedia	Alternaria sect. infectoriae	Alternaria
111	Alternaria daucicaulis	Alternaria frumenti	Alternaria sect. infectoriae	Alternaria
111	Alternaria daucicaulis	Alternaria graminicola	Alternaria sect. infectoriae	Alternaria
111	Alternaria daucicaulis	Alternaria hordeiaustralica	Alternaria sect. infectoriae	Alternaria
111	Alternaria daucicaulis	Alternaria hordeicola	Alternaria sect. infectoriae	Alternaria
111	Alternaria daucicaulis	Alternaria humuli	Alternaria sect. infectoriae	Alternaria
111	Alternaria daucicaulis	Alternaria incomplexa	Alternaria sect. infectoriae	Alternaria
111	Alternaria daucicaulis	Alternaria intercepta	Alternaria sect. infectoriae	Alternaria
111	Alternaria daucicaulis	Alternaria merytae	Alternaria sect. infectoriae	Alternaria
111	Alternaria daucicaulis	Alternaria metachromatica	Alternaria sect. infectoriae	Alternaria
111	Alternaria daucicaulis	Alternaria novae-zelandiae	Alternaria sect. infectoriae	Alternaria
111	Alternaria daucicaulis	Alternaria oregonensis	Alternaria sect. infectoriae	Alternaria
111	Alternaria daucicaulis	Alternaria slovaca	Alternaria sect. infectoriae	Alternaria
111	Alternaria daucicaulis	Alternaria triticimaculans	Alternaria sect. infectoriae	Alternaria
111	Alternaria daucicaulis	Alternaria triticina	Alternaria sect. infectoriae	Alternaria
111	Alternaria daucicaulis	Alternaria ventricosa	Alternaria sect. infectoriae	Alternaria
111	Alternaria daucicaulis	Alternaria viburni	Alternaria sect. infectoriae	Alternaria
111	Alternaria ethzedia	Alternaria frumenti	Alternaria sect. infectoriae	Alternaria
111	Alternaria ethzedia	Alternaria graminicola	Alternaria sect. infectoriae	Alternaria
111	Alternaria ethzedia	Alternaria hordeiaustralica	Alternaria sect. infectoriae	Alternaria
111	Alternaria ethzedia	Alternaria hordeicola	Alternaria sect. infectoriae	Alternaria
111	Alternaria ethzedia	Alternaria humuli	Alternaria sect. infectoriae	Alternaria
111	Alternaria ethzedia	Alternaria incomplexa	Alternaria sect. infectoriae	Alternaria
111	Alternaria ethzedia	Alternaria intercepta	Alternaria sect. infectoriae	Alternaria
111	Alternaria ethzedia	Alternaria merytae	Alternaria sect. infectoriae	Alternaria
111	Alternaria ethzedia	Alternaria metachromatica	Alternaria sect. infectoriae	Alternaria
111	Alternaria ethzedia	Alternaria novae-zelandiae	Alternaria sect. infectoriae	Alternaria
111	Alternaria ethzedia	Alternaria oregonensis	Alternaria sect. infectoriae	Alternaria
111	Alternaria ethzedia	Alternaria slovaca	Alternaria sect. infectoriae	Alternaria
111	Alternaria ethzedia	Alternaria triticimaculans	Alternaria sect. infectoriae	Alternaria
111	Alternaria ethzedia	Alternaria triticina	Alternaria sect. infectoriae	Alternaria
111	Alternaria ethzedia	Alternaria ventricosa	Alternaria sect. infectoriae	Alternaria
111	Alternaria ethzedia	Alternaria viburni	Alternaria sect. infectoriae	Alternaria
111	Alternaria frumenti	Alternaria graminicola	Alternaria sect. infectoriae	Alternaria
111	Alternaria frumenti	Alternaria hordeiaustralica	Alternaria sect. infectoriae	Alternaria
111	Alternaria frumenti	Alternaria hordeicola	Alternaria sect. infectoriae	Alternaria
111	Alternaria frumenti	Alternaria humuli	Alternaria sect. infectoriae	Alternaria
111	Alternaria frumenti	Alternaria incomplexa	Alternaria sect. infectoriae	Alternaria
111	Alternaria frumenti	Alternaria intercepta	Alternaria sect. infectoriae	Alternaria
111	Alternaria frumenti	Alternaria merytae	Alternaria sect. infectoriae	Alternaria
111	Alternaria frumenti	Alternaria metachromatica	Alternaria sect. infectoriae	Alternaria
111	Alternaria frumenti	Alternaria novae-zelandiae	Alternaria sect. infectoriae	Alternaria
111	Alternaria frumenti	Alternaria oregonensis	Alternaria sect. infectoriae	Alternaria
111	Alternaria frumenti	Alternaria slovaca	Alternaria sect. infectoriae	Alternaria
111	Alternaria frumenti	Alternaria triticimaculans	Alternaria sect. infectoriae	Alternaria
111	Alternaria frumenti	Alternaria triticina	Alternaria sect. infectoriae	Alternaria
111	Alternaria frumenti	Alternaria ventricosa	Alternaria sect. infectoriae	Alternaria
111	Alternaria frumenti	Alternaria viburni	Alternaria sect. infectoriae	Alternaria
111	Alternaria graminicola	Alternaria hordeiaustralica	Alternaria sect. infectoriae	Alternaria
111	Alternaria graminicola	Alternaria hordeicola	Alternaria sect. infectoriae	Alternaria
111	Alternaria graminicola	Alternaria humuli	Alternaria sect. infectoriae	Alternaria
111	Alternaria graminicola	Alternaria incomplexa	Alternaria sect. infectoriae	Alternaria
111	Alternaria graminicola	Alternaria intercepta	Alternaria sect. infectoriae	Alternaria
111	Alternaria graminicola	Alternaria merytae	Alternaria sect. infectoriae	Alternaria
111	Alternaria graminicola	Alternaria metachromatica	Alternaria sect. infectoriae	Alternaria
111	Alternaria graminicola	Alternaria novae-zelandiae	Alternaria sect. infectoriae	Alternaria
111	Alternaria graminicola	Alternaria oregonensis	Alternaria sect. infectoriae	Alternaria
111	Alternaria graminicola	Alternaria slovaca	Alternaria sect. infectoriae	Alternaria
111	Alternaria graminicola	Alternaria triticimaculans	Alternaria sect. infectoriae	Alternaria
111	Alternaria graminicola	Alternaria triticina	Alternaria sect. infectoriae	Alternaria
111	Alternaria graminicola	Alternaria ventricosa	Alternaria sect. infectoriae	Alternaria
111	Alternaria graminicola	Alternaria viburni	Alternaria sect. infectoriae	Alternaria
111	Alternaria hordeiaustralica	Alternaria hordeicola	Alternaria sect. infectoriae	Alternaria
111	Alternaria hordeiaustralica	Alternaria humuli	Alternaria sect. infectoriae	Alternaria
111	Alternaria hordeiaustralica	Alternaria incomplexa	Alternaria sect. infectoriae	Alternaria
111	Alternaria hordeiaustralica	Alternaria intercepta	Alternaria sect. infectoriae	Alternaria
111	Alternaria hordeiaustralica	Alternaria merytae	Alternaria sect. infectoriae	Alternaria
111	Alternaria hordeiaustralica	Alternaria metachromatica	Alternaria sect. infectoriae	Alternaria
111	Alternaria hordeiaustralica	Alternaria novae-zelandiae	Alternaria sect. infectoriae	Alternaria
111	Alternaria hordeiaustralica	Alternaria oregonensis	Alternaria sect. infectoriae	Alternaria
111	Alternaria hordeiaustralica	Alternaria slovaca	Alternaria sect. infectoriae	Alternaria
111	Alternaria hordeiaustralica	Alternaria triticimaculans	Alternaria sect. infectoriae	Alternaria
111	Alternaria hordeiaustralica	Alternaria triticina	Alternaria sect. infectoriae	Alternaria
111	Alternaria hordeiaustralica	Alternaria ventricosa	Alternaria sect. infectoriae	Alternaria
111	Alternaria hordeiaustralica	Alternaria viburni	Alternaria sect. infectoriae	Alternaria
111	Alternaria hordeicola	Alternaria humuli	Alternaria sect. infectoriae	Alternaria
111	Alternaria hordeicola	Alternaria incomplexa	Alternaria sect. infectoriae	Alternaria
111	Alternaria hordeicola	Alternaria intercepta	Alternaria sect. infectoriae	Alternaria
111	Alternaria hordeicola	Alternaria merytae	Alternaria sect. infectoriae	Alternaria
111	Alternaria hordeicola	Alternaria metachromatica	Alternaria sect. infectoriae	Alternaria
111	Alternaria hordeicola	Alternaria novae-zelandiae	Alternaria sect. infectoriae	Alternaria
111	Alternaria hordeicola	Alternaria oregonensis	Alternaria sect. infectoriae	Alternaria
111	Alternaria hordeicola	Alternaria slovaca	Alternaria sect. infectoriae	Alternaria
111	Alternaria hordeicola	Alternaria triticimaculans	Alternaria sect. infectoriae	Alternaria
111	Alternaria hordeicola	Alternaria triticina	Alternaria sect. infectoriae	Alternaria
111	Alternaria hordeicola	Alternaria ventricosa	Alternaria sect. infectoriae	Alternaria
111	Alternaria hordeicola	Alternaria viburni	Alternaria sect. infectoriae	Alternaria
111	Alternaria humuli	Alternaria incomplexa	Alternaria sect. infectoriae	Alternaria
111	Alternaria humuli	Alternaria intercepta	Alternaria sect. infectoriae	Alternaria
111	Alternaria humuli	Alternaria merytae	Alternaria sect. infectoriae	Alternaria
111	Alternaria humuli	Alternaria metachromatica	Alternaria sect. infectoriae	Alternaria
111	Alternaria humuli	Alternaria novae-zelandiae	Alternaria sect. infectoriae	Alternaria
111	Alternaria humuli	Alternaria oregonensis	Alternaria sect. infectoriae	Alternaria
111	Alternaria humuli	Alternaria slovaca	Alternaria sect. infectoriae	Alternaria
111	Alternaria humuli	Alternaria triticimaculans	Alternaria sect. infectoriae	Alternaria
111	Alternaria humuli	Alternaria triticina	Alternaria sect. infectoriae	Alternaria
111	Alternaria humuli	Alternaria ventricosa	Alternaria sect. infectoriae	Alternaria
111	Alternaria humuli	Alternaria viburni	Alternaria sect. infectoriae	Alternaria
111	Alternaria incomplexa	Alternaria intercepta	Alternaria sect. infectoriae	Alternaria
111	Alternaria incomplexa	Alternaria merytae	Alternaria sect. infectoriae	Alternaria
111	Alternaria incomplexa	Alternaria metachromatica	Alternaria sect. infectoriae	Alternaria
111	Alternaria incomplexa	Alternaria novae-zelandiae	Alternaria sect. infectoriae	Alternaria
111	Alternaria incomplexa	Alternaria oregonensis	Alternaria sect. infectoriae	Alternaria
111	Alternaria incomplexa	Alternaria slovaca	Alternaria sect. infectoriae	Alternaria
111	Alternaria incomplexa	Alternaria triticimaculans	Alternaria sect. infectoriae	Alternaria
111	Alternaria incomplexa	Alternaria triticina	Alternaria sect. infectoriae	Alternaria
111	Alternaria incomplexa	Alternaria ventricosa	Alternaria sect. infectoriae	Alternaria
111	Alternaria incomplexa	Alternaria viburni	Alternaria sect. infectoriae	Alternaria
111	Alternaria intercepta	Alternaria merytae	Alternaria sect. infectoriae	Alternaria
111	Alternaria intercepta	Alternaria metachromatica	Alternaria sect. infectoriae	Alternaria
111	Alternaria intercepta	Alternaria novae-zelandiae	Alternaria sect. infectoriae	Alternaria
111	Alternaria intercepta	Alternaria oregonensis	Alternaria sect. infectoriae	Alternaria
111	Alternaria intercepta	Alternaria slovaca	Alternaria sect. infectoriae	Alternaria
111	Alternaria intercepta	Alternaria triticimaculans	Alternaria sect. infectoriae	Alternaria
111	Alternaria intercepta	Alternaria triticina	Alternaria sect. infectoriae	Alternaria
111	Alternaria intercepta	Alternaria ventricosa	Alternaria sect. infectoriae	Alternaria
111	Alternaria intercepta	Alternaria viburni	Alternaria sect. infectoriae	Alternaria
111	Alternaria merytae	Alternaria metachromatica	Alternaria sect. infectoriae	Alternaria
111	Alternaria merytae	Alternaria novae-zelandiae	Alternaria sect. infectoriae	Alternaria
111	Alternaria merytae	Alternaria oregonensis	Alternaria sect. infectoriae	Alternaria
111	Alternaria merytae	Alternaria slovaca	Alternaria sect. infectoriae	Alternaria
111	Alternaria merytae	Alternaria triticimaculans	Alternaria sect. infectoriae	Alternaria
111	Alternaria merytae	Alternaria triticina	Alternaria sect. infectoriae	Alternaria
111	Alternaria merytae	Alternaria ventricosa	Alternaria sect. infectoriae	Alternaria
111	Alternaria merytae	Alternaria viburni	Alternaria sect. infectoriae	Alternaria
111	Alternaria metachromatica	Alternaria novae-zelandiae	Alternaria sect. infectoriae	Alternaria
111	Alternaria metachromatica	Alternaria oregonensis	Alternaria sect. infectoriae	Alternaria
111	Alternaria metachromatica	Alternaria slovaca	Alternaria sect. infectoriae	Alternaria
111	Alternaria metachromatica	Alternaria triticimaculans	Alternaria sect. infectoriae	Alternaria
111	Alternaria metachromatica	Alternaria triticina	Alternaria sect. infectoriae	Alternaria
111	Alternaria metachromatica	Alternaria ventricosa	Alternaria sect. infectoriae	Alternaria
111	Alternaria metachromatica	Alternaria viburni	Alternaria sect. infectoriae	Alternaria
111	Alternaria novae-zelandiae	Alternaria oregonensis	Alternaria sect. infectoriae	Alternaria
111	Alternaria novae-zelandiae	Alternaria slovaca	Alternaria sect. infectoriae	Alternaria
111	Alternaria novae-zelandiae	Alternaria triticimaculans	Alternaria sect. infectoriae	Alternaria
111	Alternaria novae-zelandiae	Alternaria triticina	Alternaria sect. infectoriae	Alternaria
111	Alternaria novae-zelandiae	Alternaria ventricosa	Alternaria sect. infectoriae	Alternaria
111	Alternaria novae-zelandiae	Alternaria viburni	Alternaria sect. infectoriae	Alternaria
111	Alternaria oregonensis	Alternaria slovaca	Alternaria sect. infectoriae	Alternaria
111	Alternaria oregonensis	Alternaria triticimaculans	Alternaria sect. infectoriae	Alternaria
111	Alternaria oregonensis	Alternaria triticina	Alternaria sect. infectoriae	Alternaria
111	Alternaria oregonensis	Alternaria ventricosa	Alternaria sect. infectoriae	Alternaria
111	Alternaria oregonensis	Alternaria viburni	Alternaria sect. infectoriae	Alternaria
111	Alternaria slovaca	Alternaria triticimaculans	Alternaria sect. infectoriae	Alternaria
111	Alternaria slovaca	Alternaria triticina	Alternaria sect. infectoriae	Alternaria
111	Alternaria slovaca	Alternaria ventricosa	Alternaria sect. infectoriae	Alternaria
111	Alternaria slovaca	Alternaria viburni	Alternaria sect. infectoriae	Alternaria
111	Alternaria triticimaculans	Alternaria triticina	Alternaria sect. infectoriae	Alternaria
111	Alternaria triticimaculans	Alternaria ventricosa	Alternaria sect. infectoriae	Alternaria
111	Alternaria triticimaculans	Alternaria viburni	Alternaria sect. infectoriae	Alternaria
111	Alternaria triticina	Alternaria ventricosa	Alternaria sect. infectoriae	Alternaria
111	Alternaria triticina	Alternaria viburni	Alternaria sect. infectoriae	Alternaria
111	Alternaria ventricosa	Alternaria viburni	Alternaria sect. infectoriae	Alternaria
112	Alternaria japonica	Alternaria nepalensis	Alternaria sect. japonicae	Alternaria
113	Alternaria nimbya	Alternaria caricis	Alternaria sect. nimbya	Alternaria
113	Alternaria nimbya	Alternaria scirpinfestans	Alternaria sect. nimbya	Alternaria
113	Alternaria nimbya	Alternaria scirpivora	Alternaria sect. nimbya	Alternaria
113	Alternaria caricis	Alternaria scirpinfestans	Alternaria sect. nimbya	Alternaria
113	Alternaria caricis	Alternaria scirpivora	Alternaria sect. nimbya	Alternaria
113	Alternaria scirpinfestans	Alternaria scirpivora	Alternaria sect. nimbya	Alternaria
114	Alternaria panax	Alternaria avenicola	Alternaria sect. panax	Alternaria
114	Alternaria panax	Alternaria calycipyricola	Alternaria sect. panax	Alternaria
